1,2,9,20,6,0,3,30,11,27,3,35,11,13,0,1,2,3,5,68,0,5,3,23,2,0,4,0,29,8,5,2,0,38,4,3,17,5,1,8,4,3,0,1,2,0,1,2,3,0,6,1,-24,33,1,6,1,3,11,2,4,4,19,31,0,8,0,1,6,15,1,3,2,1,0,0,3,2,1,11,2,23,2,1,5,11,2,0,2,0,3,0,2,3,9,4,1,1,24,5,29,38,8,2,30,6,1,5,6,4,3,5,25,1,0,2,2,27,5,39,2,7,3,1,0,5,3,0,24,2,1,1,4,3,3,4,2,2,32,3,4,6,2,1,2,2,30,3,3,29,2,7,1,1,0,4,0,4,2,5,0,3,1,0,1,2,0,1,1,1,10,2,2,0,2,13,10,12,12,2,1,1,8,2,1,0,2,2,5,6,2,2,1,4,1,1,4,1,7,9,3,0,1,4,4,0,6,2,13,2,3,1,2,3,1,7,0,5,1,9,3,0,2,5,2,1,4,6,1,1,1,3,1,1,4,11,3,0,0,3,1,5,0,0,2,0,5,0,3,1,1,1,9,7,5,0,4,7,0,10,0,0,1,1,2,0,13,4,5,7,3,3,1,4,4,4,2,1,4,3,0,3,9,1,2,4,0,8,1,0,3,2,2,2,1,12,25,0,34,2,0,32,36,5,0,0,100,2,1,107,4,2,27,2,1,0,15,5,0,22,3,1,4,11,1,1,1,1,10,2,2,28,1,0,4,2,0,1,30,12,2,2,2,0,21,3,9,27,5,1,92,135,95,35,0,1,3,4,1,3,3,1,2,2,92,0,2,0,2,1,0,0,7,3,96,4,2,4,1,7,101,27,1,5,2,1,7,5,5,20,3,11,2,4,10,2,1,10,3,1,1,0,25,16,0,4,417,1,33,8,1,5,1,25,5,0,27,1,1,3,5,26,0,1,19,25,2,1,0,4,0,3,4,4,9,9,4,1,2,17,0,87,0,3,3,51,1,1,2,3,0,-0.04,0,1,7,2,4,0,1,7,2,2,4,2,2,2,45,2,1
0,0,1,2,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,5,0,1,0,3,1,1,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,5,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,4,5,0,0,0,12,0,0,10,0,0,1,0,0,0,0,0,1,6,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,1,1,12,10,9,1,0,0,1,1,0,0,0,0,1,0,13,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,2,1,0,0,0,3,0,1,2,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,6,0,0,3,1,0,0,0,0,1,-0.043478261,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1
2,3,7,16,6,0,0,35,6,14,1,37,9,5,1,0,2,3,5,56,0,5,1,20,1,0,6,1,25,5,6,3,1,34,6,1,11,0,0,5,2,1,0,1,2,0,0,2,1,0,3,1,33,18,1,7,1,1,7,1,1,1,15,39,0,9,0,3,6,10,1,1,2,7,0,4,2,0,6,7,2,13,1,1,6,4,1,3,6,0,1,0,1,3,10,10,1,0,24,6,14,20,3,1,18,6,5,8,3,3,2,1,19,1,0,2,2,17,0,20,0,7,2,4,0,10,3,2,15,4,1,2,6,1,0,6,1,2,30,3,4,7,1,2,0,1,17,2,2,18,8,10,3,0,1,0,0,7,5,5,0,3,0,2,1,3,0,1,1,0,11,0,3,1,2,12,6,14,4,3,1,1,8,2,1,1,3,2,5,1,2,6,1,5,0,1,8,1,2,7,1,3,2,5,0,1,5,1,5,4,4,3,3,3,2,3,3,2,1,5,1,1,1,7,1,1,1,4,0,2,2,1,2,1,1,3,3,3,0,6,5,3,1,0,2,1,3,1,4,2,4,0,7,5,1,0,2,3,1,7,2,5,2,1,3,0,12,2,5,7,5,1,8,3,5,1,1,4,0,3,1,4,3,0,1,6,0,8,1,1,1,1,1,6,2,12,13,0,20,0,1,28,21,3,0,0,88,0,2,110,6,0,20,1,0,2,9,1,0,29,5,3,1,11,6,2,3,3,13,4,0,31,4,3,0,1,0,0,18,7,2,0,1,0,17,1,6,34,3,1,82,101,79,34,0,0,1,5,1,3,2,3,4,1,79,1,2,0,0,1,1,0,5,1,77,1,0,1,1,4,102,19,2,3,1,0,0,1,1,19,3,5,2,0,6,3,2,4,2,0,2,1,24,11,4,3,356,0,20,8,4,5,2,17,8,0,14,0,0,2,5,23,0,1,14,18,0,5,1,8,4,2,3,1,15,5,2,1,0,20,0,68,1,0,1,28,4,3,2,1,3,0.029207232,0,1,5,0,6,1,3,4,2,2,2,0,0,4,25,0,1
1,5,14,31,24,1,2,50,8,36,0,59,16,16,2,1,1,6,14,100,0,9,2,38,2,4,8,1,46,8,18,4,1,42,11,2,19,3,3,5,3,2,0,1,5,2,3,9,5,0,5,4,214,19,0,10,4,6,13,1,4,4,39,59,0,10,0,3,6,12,0,11,12,9,2,2,6,1,5,7,3,30,3,1,13,5,3,2,3,1,7,0,1,9,28,6,0,0,26,2,33,41,8,1,34,7,8,6,2,5,9,3,55,2,1,3,3,27,3,50,2,9,3,5,3,12,4,4,37,2,2,4,7,0,1,12,0,0,44,8,7,8,9,2,2,2,38,2,6,37,9,11,3,6,4,0,3,6,7,3,1,4,1,1,2,4,3,5,1,2,19,5,2,1,7,17,6,12,10,5,0,1,8,6,3,1,4,1,5,2,1,6,3,3,4,2,6,3,6,5,3,1,2,3,8,5,6,2,7,11,7,2,3,14,4,1,1,3,3,5,3,3,3,9,3,0,1,7,0,6,4,1,1,5,4,8,5,2,3,3,6,1,2,1,1,1,7,0,5,4,0,1,22,8,1,1,3,16,1,12,4,5,3,3,2,1,16,5,13,7,5,4,13,4,13,3,4,7,7,3,3,2,9,6,0,10,0,9,2,3,1,6,2,18,4,10,46,0,49,6,2,45,35,2,1,2,122,5,6,203,5,3,51,1,1,3,13,2,5,38,1,1,1,18,7,3,2,3,14,3,2,25,1,4,1,3,0,1,32,13,1,3,2,2,40,1,16,33,15,1,117,168,152,47,1,5,4,1,3,2,1,2,5,2,135,1,2,4,1,1,1,1,5,3,157,1,8,4,2,13,175,36,6,2,1,1,1,1,5,41,1,9,1,2,10,1,3,9,5,1,0,1,27,13,5,4,654,2,36,12,6,17,3,25,9,1,42,1,0,0,3,36,6,4,45,32,2,2,3,7,5,4,3,6,9,7,2,0,1,49,0,147,2,1,5,50,6,0,1,2,1,0.084357084,0,0,5,5,5,1,3,9,9,2,0,2,1,7,49,1,1
1,5,8,25,5,0,2,45,5,29,2,50,13,9,1,1,1,2,15,58,1,7,2,30,1,2,8,1,33,7,9,3,2,52,12,2,26,3,0,6,2,1,1,1,2,0,5,8,2,1,4,4,135,24,2,9,4,4,17,5,5,5,23,72,0,8,1,3,6,11,2,6,3,13,0,2,4,5,10,9,1,31,3,0,9,4,4,1,1,0,3,5,4,9,10,3,2,1,18,4,27,31,5,0,23,7,3,2,5,2,6,2,32,2,2,0,3,28,2,43,2,7,3,2,1,4,4,4,30,0,1,1,1,4,2,5,0,0,42,6,7,12,4,6,1,1,36,1,3,22,12,5,5,1,0,3,0,2,7,2,1,2,0,2,0,4,0,4,0,2,19,3,3,1,3,8,15,14,13,5,1,3,13,4,4,0,7,2,5,7,2,5,1,5,0,5,11,3,7,5,3,2,2,7,9,2,5,3,7,3,6,1,7,7,1,2,1,4,0,13,4,1,3,6,2,1,4,5,1,2,2,2,2,1,4,10,3,1,0,2,2,2,0,1,0,0,6,2,5,8,4,0,18,11,4,1,4,9,0,11,0,2,2,2,4,2,24,4,7,13,5,0,7,3,6,3,4,8,2,4,9,5,9,3,0,4,0,9,1,0,7,6,0,5,4,13,32,0,42,1,2,44,50,4,0,1,114,0,4,182,1,0,35,0,0,2,7,5,0,39,4,2,4,11,15,4,0,2,5,3,2,29,3,1,1,8,0,3,26,15,2,2,7,0,25,1,15,38,7,3,127,134,110,44,0,2,10,0,3,1,2,2,2,5,106,2,2,1,1,1,0,0,7,1,138,1,4,3,3,14,142,28,3,1,2,2,2,1,8,24,3,3,4,1,8,1,0,15,0,3,2,0,28,11,4,4,541,0,30,10,4,7,1,19,8,0,30,4,0,2,9,45,5,3,46,16,2,1,7,7,3,1,5,3,13,11,2,1,0,32,2,122,2,2,1,47,4,1,0,0,1,0.040892193,1,3,6,1,5,0,0,3,3,1,0,0,0,6,42,2,1
0,1,2,2,1,0,0,3,1,3,0,5,0,1,0,0,0,1,1,14,0,0,1,3,0,0,0,0,5,0,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,-1,3,1,1,0,0,2,0,2,0,2,4,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,5,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,2,3,2,3,5,1,0,4,0,0,0,0,1,1,1,3,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,4,0,2,3,0,1,0,1,3,0,0,5,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,0,2,0,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,2,1,1,3,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,2,1,1,6,1,8,0,1,3,3,0,0,0,15,0,1,16,0,0,2,1,0,0,5,0,0,3,0,0,1,2,2,0,1,0,2,0,0,3,0,0,1,0,0,0,4,2,1,1,1,1,2,0,1,3,2,0,18,15,16,4,0,1,1,0,0,0,0,0,1,2,14,1,0,0,0,1,0,0,3,0,14,0,0,0,0,3,12,3,0,0,1,1,0,0,0,3,1,1,1,0,2,1,0,1,0,0,0,0,4,2,0,0,67,0,3,2,1,1,0,4,2,0,3,0,0,0,0,3,0,0,8,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,14,0,0,0,8,0,2,0,0,0,-0.06557377,0,0,2,0,1,0,0,0,1,0,1,0,0,1,5,1,1
3,1,4,17,4,2,0,22,1,20,0,19,8,6,0,3,2,6,4,44,0,3,0,18,2,1,0,2,17,0,3,0,0,19,3,0,9,1,1,4,1,1,0,0,2,0,0,3,0,1,2,0,40,9,2,1,1,2,2,0,1,1,6,21,1,2,0,0,3,8,0,2,3,3,0,2,2,1,6,3,0,15,3,1,4,3,2,1,2,0,1,0,1,2,11,3,1,1,5,2,14,18,5,3,13,1,2,6,3,3,6,1,18,0,1,0,1,13,1,21,0,3,2,1,0,4,1,0,9,1,2,1,3,0,1,6,0,0,14,3,5,0,3,0,0,1,14,1,2,13,1,7,3,0,0,2,1,2,2,2,0,2,0,1,0,3,1,1,0,1,1,0,0,0,0,5,4,7,5,0,1,2,3,0,0,0,0,1,5,3,0,2,1,3,0,2,7,0,0,5,4,1,1,5,0,2,4,1,4,4,5,1,2,3,1,4,0,0,0,2,3,1,2,6,0,1,0,5,0,2,1,0,1,0,1,3,0,0,0,1,3,1,0,0,1,0,4,4,2,2,1,0,6,3,2,1,2,4,0,1,1,2,1,0,2,1,7,2,2,8,3,1,4,1,5,0,0,1,4,2,0,0,6,1,0,2,0,1,1,3,3,3,1,2,3,4,15,0,19,2,1,20,22,1,0,1,62,2,1,66,4,0,21,0,0,0,8,1,0,13,1,2,1,6,2,1,1,0,9,1,0,9,1,0,0,2,0,0,15,5,1,0,1,0,12,0,2,25,5,0,58,67,51,20,1,1,2,1,0,0,0,0,3,0,61,1,0,2,0,2,1,0,2,1,53,2,3,1,0,6,58,13,1,2,0,2,0,0,1,8,0,1,0,0,3,1,0,7,0,2,1,0,10,2,1,4,243,3,11,5,2,2,0,10,1,0,11,1,0,2,2,22,2,6,17,11,1,1,1,2,1,2,1,4,4,6,0,0,0,11,0,59,0,0,1,15,0,1,0,0,0,0.028688525,0,1,5,2,2,1,1,6,3,0,3,0,1,5,25,1,1
0,2,4,7,6,0,1,10,2,12,0,12,3,4,0,0,0,2,2,16,0,2,2,5,3,0,1,0,6,1,4,2,0,12,3,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,5,1,2,5,0,1,0,8,17,1,2,0,0,2,2,1,2,0,2,0,1,1,4,2,1,0,5,1,0,0,3,1,0,0,0,2,0,1,0,4,4,1,1,7,1,8,5,0,0,10,3,1,0,0,2,4,0,12,1,0,0,1,11,0,13,0,0,1,1,0,3,2,0,8,0,2,0,0,1,0,2,0,0,15,3,2,6,1,1,0,0,14,0,2,6,1,2,0,2,3,3,0,1,3,1,1,0,0,1,0,1,0,0,0,1,4,1,0,1,2,6,1,4,2,1,0,0,2,1,3,0,2,0,1,0,2,0,0,3,0,0,3,0,3,3,1,0,0,1,3,2,2,0,1,0,1,0,2,2,0,2,0,1,0,4,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,6,2,0,0,0,4,0,0,1,1,0,1,1,0,3,2,0,1,2,1,1,3,0,0,4,0,2,0,0,1,1,3,0,1,0,1,0,5,0,2,0,0,1,1,0,1,2,2,1,1,1,0,2,1,0,0,0,0,4,0,3,9,0,17,1,0,13,19,0,0,2,41,0,3,47,2,0,12,3,0,1,5,0,2,7,1,0,0,3,2,1,0,2,5,0,0,10,0,1,0,0,0,0,9,4,1,0,1,0,0,1,6,16,2,0,36,35,32,11,0,0,1,0,0,0,0,0,2,1,31,0,0,3,0,0,0,0,1,0,38,0,1,1,0,4,45,11,0,0,2,1,0,1,0,9,0,0,1,1,2,0,0,4,0,1,0,0,12,4,0,0,160,0,6,3,1,4,3,6,4,1,4,0,0,1,0,16,0,2,9,6,1,2,1,0,1,1,2,2,5,1,1,0,0,9,0,38,2,2,2,16,1,0,0,0,0,0.05362776,0,1,2,0,1,2,0,3,1,1,0,0,0,2,12,0,1
2,0,2,2,3,0,1,4,1,1,0,4,5,0,1,0,0,0,1,14,0,1,1,9,1,0,2,0,3,1,1,0,0,2,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,-8,1,1,3,0,0,1,0,0,0,4,0,1,2,0,0,1,2,0,1,0,0,0,1,0,0,1,4,0,6,0,0,3,0,0,0,0,0,2,0,1,0,1,0,0,1,9,2,3,2,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,4,0,5,1,1,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,2,1,1,2,1,0,0,0,5,0,2,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,3,0,2,1,0,0,2,6,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,3,0,1,0,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,1,1,0,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,8,1,0,3,2,0,0,0,16,0,0,2,0,0,4,2,0,0,2,0,0,0,1,0,1,5,0,0,0,0,5,0,1,4,0,0,1,0,0,0,7,1,0,0,1,0,0,0,0,2,0,0,7,18,19,0,0,1,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,2,0,15,2,1,0,0,0,3,0,0,0,1,1,0,1,0,1,1,1,0,0,4,0,0,1,0,1,0,0,5,1,0,0,72,0,1,0,0,0,0,6,2,0,5,0,0,0,0,0,0,0,1,4,1,0,0,2,0,1,1,2,2,1,0,0,0,3,0,6,0,0,0,2,1,0,0,0,0,-0.189873418,0,0,1,0,4,0,0,0,0,0,0,0,0,0,9,0,1
0,1,0,0,3,0,1,3,1,1,0,4,2,1,0,0,0,0,0,12,0,2,0,1,1,0,2,1,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,2,0,1,0,3,0,0,1,0,1,0,0,4,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,4,1,0,2,4,0,0,0,6,0,1,4,0,0,2,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,3,0,0,1,0,0,1,1,0,1,2,0,0,2,0,0,3,0,1,3,1,0,5,8,15,2,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,9,0,0,0,0,2,4,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,2,1,1,1,49,0,3,1,0,2,0,3,0,0,5,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,8,0,0,1,4,0,1,0,0,0,0.037037037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1
